filename,label,components
composite_by_dominant/Mn/Mn_0027.png,Mn,V;Mn;S
composite_by_dominant/Na/Na_0022.png,Na,P;Na
composite_by_dominant/O/O_0025.png,O,O;P
composite_by_dominant/P/P_0010.png,P,S;O;C;P
composite_by_dominant/C/C_0025.png,C,Ti;O;C
composite_by_dominant/He/He_0029.png,He,Si;Mn;He;N
composite_by_dominant/N/N_0023.png,N,Fe;N;S;V
composite_by_dominant/He/He_0030.png,He,He;Na;V
composite_by_dominant/Mn/Mn_0028.png,Mn,Mn;Ti
composite_by_dominant/Mn/Mn_0029.png,Mn,Mn;N;Li;Sc
composite_by_dominant/Mg/Mg_0021.png,Mg,Ti;Ca;Mg
composite_by_dominant/S/S_0030.png,S,S;O
composite_by_dominant/S/S_0031.png,S,Ti;S;P
composite_by_dominant/Cr/Cr_0027.png,Cr,Sc;Cr
composite_by_dominant/Al/Al_0032.png,Al,He;O;Al;Mg
composite_by_dominant/Mg/Mg_0022.png,Mg,S;Mg;Fe;Li
composite_by_dominant/Sc/Sc_0020.png,Sc,Mg;Sc;Si;P
composite_by_dominant/He/He_0031.png,He,Mg;He;Sc
composite_by_dominant/Si/Si_0022.png,Si,Si;Ti;P;Al
composite_by_dominant/Ti/Ti_0018.png,Ti,P;Ti;Mg
composite_by_dominant/C/C_0026.png,C,C;Sc
composite_by_dominant/Mn/Mn_0030.png,Mn,Na;Mn
composite_by_dominant/Ti/Ti_0019.png,Ti,Ti;H
composite_by_dominant/Na/Na_0023.png,Na,Sc;C;Na;P
composite_by_dominant/O/O_0026.png,O,Sc;Ca;O;Fe
composite_by_dominant/H/H_0020.png,H,Sc;H
composite_by_dominant/Mg/Mg_0023.png,Mg,Mn;Mg
composite_by_dominant/N/N_0024.png,N,N;Cr;C;S
composite_by_dominant/O/O_0027.png,O,O;Si
composite_by_dominant/Fe/Fe_0015.png,Fe,S;Fe;H
composite_by_dominant/O/O_0028.png,O,N;S;O
composite_by_dominant/Ti/Ti_0020.png,Ti,O;Sc;Ti
composite_by_dominant/Li/Li_0027.png,Li,Li;Ca
composite_by_dominant/Sc/Sc_0021.png,Sc,S;Li;Sc
composite_by_dominant/Cr/Cr_0028.png,Cr,O;Si;Cr;Al
composite_by_dominant/O/O_0029.png,O,Mn;O;Li
composite_by_dominant/Cr/Cr_0029.png,Cr,Cr;Fe;He
composite_by_dominant/O/O_0030.png,O,Mn;O
composite_by_dominant/Fe/Fe_0016.png,Fe,O;Fe;He
composite_by_dominant/Na/Na_0024.png,Na,Mg;Al;O;Na
composite_by_dominant/Si/Si_0023.png,Si,Ti;Si;P;O
composite_by_dominant/He/He_0032.png,He,Mn;He
composite_by_dominant/He/He_0033.png,He,N;He;Cr;Mg
composite_by_dominant/Si/Si_0024.png,Si,Cr;Si;N
composite_by_dominant/Si/Si_0025.png,Si,P;Na;O;Si
composite_by_dominant/Li/Li_0028.png,Li,Ti;H;Li
composite_by_dominant/V/V_0024.png,V,P;Mn;V;He
composite_by_dominant/O/O_0031.png,O,Na;Sc;O;V
composite_by_dominant/Ca/Ca_0025.png,Ca,Ca;O;Mn;Cr
composite_by_dominant/Mn/Mn_0031.png,Mn,Mn;C;N
composite_by_dominant/Fe/Fe_0017.png,Fe,Fe;Cr;Sc;Si
composite_by_dominant/Mn/Mn_0032.png,Mn,Na;Mn;Cr
composite_by_dominant/O/O_0032.png,O,Ca;O;Sc;He
composite_by_dominant/H/H_0021.png,H,S;N;Fe;H
composite_by_dominant/Mg/Mg_0024.png,Mg,S;Sc;P;Mg
composite_by_dominant/Mn/Mn_0033.png,Mn,Ca;Si;Mn
composite_by_dominant/P/P_0011.png,P,H;P;Ti
composite_by_dominant/Mn/Mn_0034.png,Mn,Ca;Mn;O
composite_by_dominant/C/C_0027.png,C,Li;C;Na;Sc
composite_by_dominant/Ti/Ti_0021.png,Ti,N;Li;Ti;P
composite_by_dominant/Ca/Ca_0026.png,Ca,Na;Ca;Sc
composite_by_dominant/S/S_0032.png,S,He;S;Fe
composite_by_dominant/V/V_0025.png,V,V;Li
composite_by_dominant/Si/Si_0026.png,Si,Si;Mg
composite_by_dominant/Ca/Ca_0027.png,Ca,Ca;C
composite_by_dominant/Li/Li_0029.png,Li,P;Li;Fe
composite_by_dominant/Fe/Fe_0018.png,Fe,Sc;V;Fe;He
composite_by_dominant/P/P_0012.png,P,P;Na
composite_by_dominant/Fe/Fe_0019.png,Fe,Fe;Si;O;He
composite_by_dominant/Fe/Fe_0020.png,Fe,Li;Fe
composite_by_dominant/Mn/Mn_0035.png,Mn,Na;H;Mn;Al
composite_by_dominant/C/C_0028.png,C,C;Ca
composite_by_dominant/V/V_0026.png,V,V;Mn
composite_by_dominant/Mg/Mg_0025.png,Mg,C;He;Al;Mg
composite_by_dominant/Al/Al_0033.png,Al,Al;Ca;Mn;He
composite_by_dominant/Si/Si_0027.png,Si,Li;Si
composite_by_dominant/Na/Na_0025.png,Na,He;Na;Sc
composite_by_dominant/Ca/Ca_0028.png,Ca,Cr;C;Ca
composite_by_dominant/O/O_0033.png,O,Mn;P;O
composite_by_dominant/P/P_0013.png,P,P;Cr;Na
composite_by_dominant/Mn/Mn_0036.png,Mn,Mg;Mn
composite_by_dominant/P/P_0014.png,P,Sc;P;Mg
composite_by_dominant/Li/Li_0030.png,Li,Ca;Li
composite_by_dominant/Ca/Ca_0029.png,Ca,S;O;Ca;P
composite_by_dominant/Al/Al_0034.png,Al,O;Mn;S;Al
composite_by_dominant/Ti/Ti_0022.png,Ti,He;Ti;Fe;P
composite_by_dominant/S/S_0033.png,S,Na;Mg;S;O
composite_by_dominant/Ti/Ti_0023.png,Ti,Mg;Ti
composite_by_dominant/C/C_0029.png,C,Na;C;He;S
composite_by_dominant/Cr/Cr_0030.png,Cr,Al;H;Cr
composite_by_dominant/O/O_0034.png,O,O;V
composite_by_dominant/Mg/Mg_0026.png,Mg,He;Mg
composite_by_dominant/Mn/Mn_0037.png,Mn,S;Si;Fe;Mn
composite_by_dominant/V/V_0027.png,V,Na;H;V;Si
composite_by_dominant/Li/Li_0031.png,Li,Ti;Mg;Fe;Li
composite_by_dominant/Mg/Mg_0027.png,Mg,Mg;He
composite_by_dominant/Fe/Fe_0021.png,Fe,Fe;Si
composite_by_dominant/Mg/Mg_0028.png,Mg,V;Mg
composite_by_dominant/Na/Na_0026.png,Na,Na;Li;Ca;Cr
composite_by_dominant/O/O_0035.png,O,O;H;P
composite_by_dominant/Mg/Mg_0029.png,Mg,Si;Mg;Mn
composite_by_dominant/Mg/Mg_0030.png,Mg,Mg;Fe;P;O
composite_by_dominant/H/H_0022.png,H,Ca;C;Na;H
composite_by_dominant/Li/Li_0032.png,Li,O;Li;H;Fe
composite_by_dominant/Al/Al_0035.png,Al,O;N;Al;Fe
composite_by_dominant/C/C_0030.png,C,C;Si;Sc
composite_by_dominant/O/O_0036.png,O,C;Mn;O
composite_by_dominant/O/O_0037.png,O,He;O;Li;C
composite_by_dominant/O/O_0038.png,O,He;Mn;O
composite_by_dominant/Cr/Cr_0031.png,Cr,Mn;P;Cr
composite_by_dominant/P/P_0015.png,P,P;Al
composite_by_dominant/Ca/Ca_0030.png,Ca,Ca;Ti;Cr
composite_by_dominant/N/N_0025.png,N,Al;V;N
composite_by_dominant/Li/Li_0033.png,Li,N;Li;Na
composite_by_dominant/Fe/Fe_0022.png,Fe,Fe;Ti
composite_by_dominant/Sc/Sc_0022.png,Sc,P;Fe;Sc
composite_by_dominant/Sc/Sc_0023.png,Sc,Sc;O;Fe;Ti
composite_by_dominant/Al/Al_0036.png,Al,Cr;Al;Mg;He
composite_by_dominant/Li/Li_0034.png,Li,S;Li;C;Fe
composite_by_dominant/Al/Al_0037.png,Al,Al;O
composite_by_dominant/Ti/Ti_0024.png,Ti,Mn;Al;H;Ti
composite_by_dominant/Na/Na_0027.png,Na,Na;Mn;He
composite_by_dominant/N/N_0026.png,N,N;Si;C
composite_by_dominant/Ti/Ti_0025.png,Ti,Ti;Ca;Mg
composite_by_dominant/P/P_0016.png,P,P;Mn
composite_by_dominant/He/He_0034.png,He,He;Cr
composite_by_dominant/Al/Al_0038.png,Al,Al;Ti;O;Li
composite_by_dominant/Al/Al_0039.png,Al,V;Al
composite_by_dominant/O/O_0039.png,O,He;Na;Mg;O
composite_by_dominant/Si/Si_0028.png,Si,V;Si;Cr
composite_by_dominant/H/H_0023.png,H,O;H;N
composite_by_dominant/Ti/Ti_0026.png,Ti,Li;Ti;Fe
composite_by_dominant/V/V_0028.png,V,V;S
composite_by_dominant/Mg/Mg_0031.png,Mg,Mg;Si;C
composite_by_dominant/Mn/Mn_0038.png,Mn,Sc;Mn
composite_by_dominant/S/S_0034.png,S,S;N
composite_by_dominant/P/P_0017.png,P,P;Ca;C
composite_by_dominant/Ti/Ti_0027.png,Ti,Ti;H
composite_by_dominant/Mn/Mn_0039.png,Mn,Fe;Ca;V;Mn
composite_by_dominant/Sc/Sc_0024.png,Sc,Na;V;Al;Sc
composite_by_dominant/S/S_0035.png,S,Ti;Ca;S;Na
composite_by_dominant/Mg/Mg_0032.png,Mg,C;Na;Mg
composite_by_dominant/H/H_0024.png,H,H;N;Mg
composite_by_dominant/Na/Na_0028.png,Na,Na;Mg;O;Cr
composite_by_dominant/H/H_0025.png,H,Si;Mg;V;H
composite_by_dominant/Ti/Ti_0028.png,Ti,Si;Ti;Al
composite_by_dominant/N/N_0027.png,N,N;Na
composite_by_dominant/He/He_0035.png,He,P;V;Mg;He
composite_by_dominant/C/C_0031.png,C,Mg;C
composite_by_dominant/H/H_0026.png,H,Ti;Fe;H
composite_by_dominant/O/O_0040.png,O,H;Si;O;He
composite_by_dominant/Ti/Ti_0029.png,Ti,Ti;C;Cr;S
composite_by_dominant/Mg/Mg_0033.png,Mg,S;Mg
composite_by_dominant/He/He_0036.png,He,He;S;Mn
composite_by_dominant/Cr/Cr_0032.png,Cr,H;Mg;Cr
composite_by_dominant/Cr/Cr_0033.png,Cr,Li;Fe;Cr
composite_by_dominant/Li/Li_0035.png,Li,Sc;Fe;Li;He
composite_by_dominant/Na/Na_0029.png,Na,N;Na;He;Li
composite_by_dominant/O/O_0041.png,O,O;Na;Al;Ti
composite_by_dominant/C/C_0032.png,C,Mn;C
composite_by_dominant/Mg/Mg_0034.png,Mg,Mg;C;Na;P
composite_by_dominant/Li/Li_0036.png,Li,Si;Mn;Li
composite_by_dominant/Li/Li_0037.png,Li,Sc;H;Li
composite_by_dominant/Sc/Sc_0025.png,Sc,Na;Sc
composite_by_dominant/Mn/Mn_0040.png,Mn,Mn;Fe;Al
composite_by_dominant/Ti/Ti_0030.png,Ti,Ti;Li
composite_by_dominant/C/C_0033.png,C,C;N;Al
composite_by_dominant/Na/Na_0030.png,Na,H;Na;Sc
composite_by_dominant/Mn/Mn_0041.png,Mn,V;H;Mn
composite_by_dominant/Li/Li_0038.png,Li,H;O;Li;Mg
composite_by_dominant/N/N_0028.png,N,N;H;Fe
composite_by_dominant/Na/Na_0031.png,Na,Ca;N;Na
composite_by_dominant/Al/Al_0040.png,Al,N;Al
composite_by_dominant/N/N_0029.png,N,Mg;Sc;N
composite_by_dominant/H/H_0027.png,H,P;H;N;C
composite_by_dominant/V/V_0029.png,V,C;Fe;V
composite_by_dominant/H/H_0028.png,H,H;Cr
composite_by_dominant/P/P_0018.png,P,Ti;P;Fe;Al
composite_by_dominant/Sc/Sc_0026.png,Sc,Al;Sc;Li;Fe
composite_by_dominant/Fe/Fe_0023.png,Fe,Mn;O;Mg;Fe
composite_by_dominant/Ti/Ti_0031.png,Ti,Ti;C
composite_by_dominant/Fe/Fe_0024.png,Fe,He;Cr;Fe
composite_by_dominant/Fe/Fe_0025.png,Fe,Ca;H;Fe
composite_by_dominant/H/H_0029.png,H,V;P;H;Mn
composite_by_dominant/Mn/Mn_0042.png,Mn,H;Mn
composite_by_dominant/Fe/Fe_0026.png,Fe,C;Fe
composite_by_dominant/P/P_0019.png,P,Si;Na;Sc;P
composite_by_dominant/V/V_0030.png,V,V;Sc;O;Na
composite_by_dominant/C/C_0034.png,C,S;H;C
composite_by_dominant/Li/Li_0039.png,Li,Li;P;Mg
composite_by_dominant/P/P_0020.png,P,Sc;He;Ti;P
composite_by_dominant/Ti/Ti_0032.png,Ti,O;V;Cr;Ti
composite_by_dominant/C/C_0035.png,C,N;Fe;C;V
composite_by_dominant/Si/Si_0029.png,Si,Ca;Mn;Si
composite_by_dominant/Sc/Sc_0027.png,Sc,Fe;O;P;Sc
composite_by_dominant/S/S_0036.png,S,S;Cr
composite_by_dominant/Mg/Mg_0035.png,Mg,Mg;Si
composite_by_dominant/Na/Na_0032.png,Na,Sc;Cr;Na
composite_by_dominant/O/O_0042.png,O,O;P
composite_by_dominant/Si/Si_0030.png,Si,Si;Mn
composite_by_dominant/He/He_0037.png,He,Fe;Mg;He
composite_by_dominant/Mg/Mg_0036.png,Mg,Mg;Si;He;H
composite_by_dominant/Cr/Cr_0034.png,Cr,Cr;Mg
composite_by_dominant/H/H_0030.png,H,H;Ti;Na
composite_by_dominant/Fe/Fe_0027.png,Fe,Ti;Fe
composite_by_dominant/P/P_0021.png,P,N;Li;P;S
composite_by_dominant/S/S_0037.png,S,S;Al
composite_by_dominant/Mn/Mn_0043.png,Mn,Mn;H;Ti
composite_by_dominant/V/V_0031.png,V,O;Mg;V;H
composite_by_dominant/Al/Al_0041.png,Al,Al;Cr
composite_by_dominant/Cr/Cr_0035.png,Cr,Ti;Cr
composite_by_dominant/Ti/Ti_0033.png,Ti,Mg;Ti;P
composite_by_dominant/H/H_0031.png,H,H;Mn
composite_by_dominant/V/V_0032.png,V,Na;V;C;Al
composite_by_dominant/Ca/Ca_0031.png,Ca,S;Ca
composite_by_dominant/H/H_0032.png,H,Si;O;Al;H
composite_by_dominant/Sc/Sc_0028.png,Sc,Cr;Li;V;Sc
composite_by_dominant/Ti/Ti_0034.png,Ti,Al;Ti;P
composite_by_dominant/P/P_0022.png,P,P;Na;Al
composite_by_dominant/Cr/Cr_0036.png,Cr,Cr;Ti;P
composite_by_dominant/H/H_0033.png,H,H;Ti
composite_by_dominant/N/N_0030.png,N,N;Al
composite_by_dominant/H/H_0034.png,H,Mg;H;P;Fe
composite_by_dominant/V/V_0033.png,V,S;Mn;V;Ca
composite_by_dominant/Mn/Mn_0044.png,Mn,Si;P;Ca;Mn
composite_by_dominant/P/P_0023.png,P,Na;Cr;P;Mg
composite_by_dominant/H/H_0035.png,H,H;N
composite_by_dominant/P/P_0024.png,P,Al;P
composite_by_dominant/O/O_0043.png,O,Ti;O;Fe;Al
composite_by_dominant/Al/Al_0042.png,Al,Sc;Al;Na;H
composite_by_dominant/Li/Li_0040.png,Li,Si;Li
composite_by_dominant/Fe/Fe_0028.png,Fe,Fe;S
composite_by_dominant/Al/Al_0043.png,Al,O;Al
composite_by_dominant/Sc/Sc_0029.png,Sc,V;P;Sc
composite_by_dominant/Al/Al_0044.png,Al,Al;V;C;Cr
composite_by_dominant/Mn/Mn_0045.png,Mn,Ti;Sc;Mn
composite_by_dominant/Mg/Mg_0037.png,Mg,O;Mg;N;Al
composite_by_dominant/N/N_0031.png,N,Fe;N;Ti
composite_by_dominant/Na/Na_0033.png,Na,Na;Sc;P;H
composite_by_dominant/V/V_0034.png,V,Li;V;Si;Cr
composite_by_dominant/S/S_0038.png,S,Al;S
composite_by_dominant/N/N_0032.png,N,Mn;N;Ca
composite_by_dominant/V/V_0035.png,V,Na;Sc;V;Ca
composite_by_dominant/H/H_0036.png,H,Al;Si;H;Mg
composite_by_dominant/H/H_0037.png,H,Na;H;S
composite_by_dominant/V/V_0036.png,V,Sc;Ca;V;S
composite_by_dominant/S/S_0039.png,S,S;Fe;Al
composite_by_dominant/H/H_0038.png,H,P;Ti;H;He
composite_by_dominant/Mg/Mg_0038.png,Mg,Cr;Mg
composite_by_dominant/O/O_0044.png,O,Mg;Mn;O;Ca
composite_by_dominant/H/H_0039.png,H,Sc;Li;H
composite_by_dominant/H/H_0040.png,H,H;Al
composite_by_dominant/Na/Na_0034.png,Na,Mg;Na;Si
composite_by_dominant/V/V_0037.png,V,V;O
composite_by_dominant/O/O_0045.png,O,N;Sc;O
composite_by_dominant/Mg/Mg_0039.png,Mg,Ti;Mg
composite_by_dominant/C/C_0036.png,C,He;Fe;C;S
composite_by_dominant/V/V_0038.png,V,Si;V;He
composite_by_dominant/C/C_0037.png,C,C;Na
composite_by_dominant/Al/Al_0045.png,Al,Na;C;Al
composite_by_dominant/Fe/Fe_0029.png,Fe,Al;Fe;O;Ti
composite_by_dominant/V/V_0039.png,V,N;V
composite_by_dominant/V/V_0040.png,V,V;Ca;Al;H
composite_by_dominant/P/P_0025.png,P,P;O;N
composite_by_dominant/Cr/Cr_0037.png,Cr,C;Cr
composite_by_dominant/Fe/Fe_0030.png,Fe,Fe;P;C
composite_by_dominant/P/P_0026.png,P,Sc;Na;P
composite_by_dominant/O/O_0046.png,O,P;O
composite_by_dominant/C/C_0038.png,C,Ti;C;Sc
composite_by_dominant/P/P_0027.png,P,P;Sc;Na;Ti
composite_by_dominant/Cr/Cr_0038.png,Cr,Cr;Mn
composite_by_dominant/C/C_0039.png,C,C;Na;Mn
composite_by_dominant/N/N_0033.png,N,Sc;Mn;N;Al
composite_by_dominant/Ti/Ti_0035.png,Ti,Ti;N;H;Li
composite_by_dominant/Na/Na_0035.png,Na,Mn;C;Na;P
composite_by_dominant/Na/Na_0036.png,Na,He;Na
composite_by_dominant/Mg/Mg_0040.png,Mg,Mg;V;Na;Ca
composite_by_dominant/S/S_0040.png,S,Mg;Al;S
composite_by_dominant/H/H_0041.png,H,H;Cr
composite_by_dominant/Fe/Fe_0031.png,Fe,S;Fe;Mn;Ca
composite_by_dominant/Ti/Ti_0036.png,Ti,Ca;Ti
composite_by_dominant/He/He_0038.png,He,He;Ca;P
composite_by_dominant/H/H_0042.png,H,H;N;V
composite_by_dominant/Ca/Ca_0032.png,Ca,Ca;Mg;He
composite_by_dominant/Sc/Sc_0030.png,Sc,Cr;Sc;H
composite_by_dominant/S/S_0041.png,S,S;Mg;Na
composite_by_dominant/Si/Si_0031.png,Si,Si;V
composite_by_dominant/Li/Li_0041.png,Li,Li;N
composite_by_dominant/V/V_0041.png,V,Si;V;Al
composite_by_dominant/Li/Li_0042.png,Li,Li;P;V;Ca
composite_by_dominant/S/S_0042.png,S,S;Fe;Cr;He
composite_by_dominant/Na/Na_0037.png,Na,Li;O;Na
composite_by_dominant/He/He_0039.png,He,He;Fe
composite_by_dominant/Na/Na_0038.png,Na,Mn;Ca;Na
composite_by_dominant/H/H_0043.png,H,Sc;H;Na;S
composite_by_dominant/C/C_0040.png,C,C;N;Fe
composite_by_dominant/Cr/Cr_0039.png,Cr,Fe;H;Cr
composite_by_dominant/Sc/Sc_0031.png,Sc,Sc;Ca;He
composite_by_dominant/C/C_0041.png,C,C;O;P
composite_by_dominant/Mg/Mg_0041.png,Mg,Si;Mg
composite_by_dominant/Na/Na_0039.png,Na,Na;Mg
composite_by_dominant/S/S_0043.png,S,Al;S;V
composite_by_dominant/V/V_0042.png,V,He;Mn;V;Mg
composite_by_dominant/Ca/Ca_0033.png,Ca,Si;Ca;C;Mn
composite_by_dominant/Si/Si_0032.png,Si,Si;Na
composite_by_dominant/Mg/Mg_0042.png,Mg,Li;Ti;Mg
composite_by_dominant/Ca/Ca_0034.png,Ca,O;Fe;Ca;Sc
composite_by_dominant/Mg/Mg_0043.png,Mg,Fe;P;Mg;Mn
composite_by_dominant/H/H_0044.png,H,He;H
composite_by_dominant/O/O_0047.png,O,Mg;O;He;Mn
composite_by_dominant/P/P_0028.png,P,Fe;P;Ti;S
composite_by_dominant/Ca/Ca_0035.png,Ca,Si;Mn;Ca
composite_by_dominant/O/O_0048.png,O,V;O
composite_by_dominant/H/H_0045.png,H,H;Fe;C
composite_by_dominant/He/He_0040.png,He,He;Ti;Cr;Ca
composite_by_dominant/Ca/Ca_0036.png,Ca,Ca;Fe;Sc;V
composite_by_dominant/Al/Al_0046.png,Al,V;Ca;Al
composite_by_dominant/Cr/Cr_0040.png,Cr,H;N;Ca;Cr
composite_by_dominant/Sc/Sc_0032.png,Sc,S;Sc;Na
composite_by_dominant/Ti/Ti_0037.png,Ti,Ti;He
composite_by_dominant/N/N_0034.png,N,N;S
composite_by_dominant/He/He_0041.png,He,He;Si
composite_by_dominant/C/C_0042.png,C,S;C
composite_by_dominant/Na/Na_0040.png,Na,Mg;Na
composite_by_dominant/Fe/Fe_0032.png,Fe,Sc;Fe;Ti;Ca
composite_by_dominant/Al/Al_0047.png,Al,Cr;Al;Fe
composite_by_dominant/Sc/Sc_0033.png,Sc,Sc;Cr
composite_by_dominant/Na/Na_0041.png,Na,Na;S;V
composite_by_dominant/Ti/Ti_0038.png,Ti,Ti;Li;He
composite_by_dominant/N/N_0035.png,N,N;Si
composite_by_dominant/Sc/Sc_0034.png,Sc,Sc;Al
composite_by_dominant/Cr/Cr_0041.png,Cr,Cr;Fe;S
composite_by_dominant/P/P_0029.png,P,Mn;P;N;Ca
composite_by_dominant/Mn/Mn_0046.png,Mn,Mn;Fe
composite_by_dominant/Mn/Mn_0047.png,Mn,He;Mn
composite_by_dominant/H/H_0046.png,H,S;H
composite_by_dominant/Si/Si_0033.png,Si,Si;P
composite_by_dominant/Si/Si_0034.png,Si,Si;Na;C
composite_by_dominant/Si/Si_0035.png,Si,Si;Mn;H
composite_by_dominant/Li/Li_0043.png,Li,Cr;H;Li;He
composite_by_dominant/Mn/Mn_0048.png,Mn,Mn;Cr;H;Sc
composite_by_dominant/H/H_0047.png,H,Al;Sc;H
composite_by_dominant/Cr/Cr_0042.png,Cr,Sc;Cr;S
composite_by_dominant/N/N_0036.png,N,Na;S;N
composite_by_dominant/O/O_0049.png,O,P;O;Fe
composite_by_dominant/Cr/Cr_0043.png,Cr,Si;Mg;Cr
composite_by_dominant/Si/Si_0036.png,Si,Si;Na
composite_by_dominant/Mn/Mn_0049.png,Mn,Mn;V;O;Li
composite_by_dominant/Si/Si_0037.png,Si,Sc;P;Si
composite_by_dominant/P/P_0030.png,P,He;P;Ti;Al
composite_by_dominant/H/H_0048.png,H,H;N;Ca
composite_by_dominant/Mn/Mn_0050.png,Mn,Na;Mn;Sc;Si
composite_by_dominant/Mn/Mn_0051.png,Mn,Na;Mn;P;S
composite_by_dominant/V/V_0043.png,V,Cr;V;N;Fe
composite_by_dominant/Si/Si_0038.png,Si,Si;Ca;Na;O
composite_by_dominant/C/C_0043.png,C,Sc;C
composite_by_dominant/Si/Si_0039.png,Si,S;Si
composite_by_dominant/V/V_0044.png,V,P;N;V
composite_by_dominant/Mn/Mn_0052.png,Mn,Mn;V
composite_by_dominant/Sc/Sc_0035.png,Sc,Sc;Ti
composite_by_dominant/O/O_0050.png,O,V;N;Mg;O
composite_by_dominant/N/N_0037.png,N,P;N;O
composite_by_dominant/P/P_0031.png,P,P;C
composite_by_dominant/Mn/Mn_0053.png,Mn,N;Mn;V;Cr
composite_by_dominant/Mg/Mg_0044.png,Mg,V;Mg;Li
composite_by_dominant/V/V_0045.png,V,V;Na;O;C
composite_by_dominant/S/S_0044.png,S,S;Si;Sc
composite_by_dominant/Al/Al_0048.png,Al,Al;Mg;Fe;O
composite_by_dominant/He/He_0042.png,He,He;O
composite_by_dominant/C/C_0044.png,C,Cr;Sc;C
composite_by_dominant/V/V_0046.png,V,Ti;S;Mg;V
composite_by_dominant/H/H_0049.png,H,H;C
composite_by_dominant/Ca/Ca_0037.png,Ca,Ca;H
composite_by_dominant/Ca/Ca_0038.png,Ca,Sc;N;O;Ca
composite_by_dominant/Mn/Mn_0054.png,Mn,Li;Mn;Cr
composite_by_dominant/Ca/Ca_0039.png,Ca,O;N;Ca;Cr
composite_by_dominant/N/N_0038.png,N,Mn;N
composite_by_dominant/O/O_0051.png,O,Ti;O
composite_by_dominant/Ti/Ti_0039.png,Ti,S;C;Fe;Ti
composite_by_dominant/He/He_0043.png,He,He;Mn
composite_by_dominant/Mn/Mn_0055.png,Mn,Ca;Mn;P
composite_by_dominant/S/S_0045.png,S,H;S
composite_by_dominant/Ti/Ti_0040.png,Ti,Mn;P;Ti
composite_by_dominant/Ca/Ca_0040.png,Ca,Ca;C
composite_by_dominant/Si/Si_0040.png,Si,S;Si
composite_by_dominant/Cr/Cr_0044.png,Cr,Cr;Al;S
composite_by_dominant/S/S_0046.png,S,Mn;Ti;S
composite_by_dominant/Mn/Mn_0056.png,Mn,Mn;H;N
composite_by_dominant/Li/Li_0044.png,Li,Li;Si;He;Mg
composite_by_dominant/N/N_0039.png,N,Ti;N
composite_by_dominant/Si/Si_0041.png,Si,Fe;Si
composite_by_dominant/Mn/Mn_0057.png,Mn,Mn;Si
composite_by_dominant/Na/Na_0042.png,Na,Mn;Cr;O;Na
composite_by_dominant/Si/Si_0042.png,Si,Si;Mn
composite_by_dominant/Li/Li_0045.png,Li,Si;Li;Fe;V
composite_by_dominant/Si/Si_0043.png,Si,Si;O;Mn
composite_by_dominant/Si/Si_0044.png,Si,N;Si;Al;Ca
composite_by_dominant/O/O_0052.png,O,O;Mn;Na
composite_by_dominant/O/O_0053.png,O,Sc;O
composite_by_dominant/He/He_0044.png,He,Al;Fe;Sc;He
composite_by_dominant/P/P_0032.png,P,P;V
composite_by_dominant/Si/Si_0045.png,Si,P;Si;Li
composite_by_dominant/N/N_0040.png,N,Cr;N;V
composite_by_dominant/P/P_0033.png,P,P;H;Fe;C
composite_by_dominant/Ca/Ca_0041.png,Ca,P;Ti;H;Ca
composite_by_dominant/He/He_0045.png,He,He;Sc;V;Ca
composite_by_dominant/Ti/Ti_0041.png,Ti,Ti;Cr;S;Mn
composite_by_dominant/Sc/Sc_0036.png,Sc,Ca;Sc
composite_by_dominant/P/P_0034.png,P,Mn;S;P
composite_by_dominant/H/H_0050.png,H,H;Mn
composite_by_dominant/Mg/Mg_0045.png,Mg,Fe;Mg
composite_by_dominant/Cr/Cr_0045.png,Cr,Na;He;Mn;Cr
composite_by_dominant/Li/Li_0046.png,Li,Li;Na
composite_by_dominant/Fe/Fe_0033.png,Fe,V;P;Fe
composite_by_dominant/Ti/Ti_0042.png,Ti,Cr;Ti;H
composite_by_dominant/Mn/Mn_0058.png,Mn,Na;N;Mn
composite_by_dominant/Li/Li_0047.png,Li,V;Li;Si;O
composite_by_dominant/H/H_0051.png,H,Ti;C;H
composite_by_dominant/Sc/Sc_0037.png,Sc,Sc;Mn;Al
composite_by_dominant/N/N_0041.png,N,He;O;Si;N
composite_by_dominant/O/O_0054.png,O,Al;Si;O;N
composite_by_dominant/Fe/Fe_0034.png,Fe,Ca;P;Fe
composite_by_dominant/Fe/Fe_0035.png,Fe,Ti;Fe
composite_by_dominant/C/C_0045.png,C,C;Ca;Mg;Mn
composite_by_dominant/V/V_0047.png,V,Ca;V;Sc
composite_by_dominant/Fe/Fe_0036.png,Fe,Li;Cr;Fe;V
composite_by_dominant/Mg/Mg_0046.png,Mg,He;Mg;O
composite_by_dominant/Ca/Ca_0042.png,Ca,Ca;O;Cr
composite_by_dominant/Si/Si_0046.png,Si,Mg;Si
composite_by_dominant/Na/Na_0043.png,Na,Al;He;Na
composite_by_dominant/Sc/Sc_0038.png,Sc,H;O;Sc
composite_by_dominant/Al/Al_0049.png,Al,Al;Ca;He
composite_by_dominant/V/V_0048.png,V,H;S;V;He
composite_by_dominant/Na/Na_0044.png,Na,O;Cr;Na;H
composite_by_dominant/C/C_0046.png,C,S;C;Al
composite_by_dominant/P/P_0035.png,P,O;P;Na
composite_by_dominant/Ca/Ca_0043.png,Ca,Sc;O;Ca;N
composite_by_dominant/Ca/Ca_0044.png,Ca,O;Na;Ca
composite_by_dominant/V/V_0049.png,V,Fe;H;V
